,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,majority_tyranny_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal,optimal_correct_minus_majority_correct
308,1000,9,0.95,,0.04,,0.064,0.9359999999999999,0.9359999999999999,0.0,0.0,0.0,0.893,1.0,1.0,0.9840000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
309,1000,9,0.95,,0.06,,0.021,0.9790000000000001,0.9790000000000001,0.0,0.0,0.0,0.8859999999999999,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
310,1000,9,0.95,,0.07,,0.013000000000000001,0.987,0.987,0.0,0.0,0.0,0.8690000000000001,1.0,0.9990000000000001,0.9890000000000001,1.0,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,1.0,0.0009999999999998899
311,1000,9,0.95,,0.08,,0.004,0.996,0.996,0.0,0.0,0.0,0.847,1.0,1.0,0.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
312,1000,9,0.95,,0.1,,0.003,0.997,0.997,0.001,0.0,0.0,0.838,1.0,1.0,0.9740000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
313,1000,9,0.95,,0.11,,0.003,0.997,0.997,0.001,0.0,0.0,0.8340000000000001,0.997,0.996,0.977,0.996,0.997,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0010000000000000009
314,1000,9,0.95,,0.12,,0.003,0.997,0.997,0.002,0.0,0.0,0.807,1.0,0.998,0.988,0.998,1.0,0.998,1.0,0.998,0.998,1.0,0.0020000000000000018
315,1000,9,1.0,,0.02,,0.138,0.862,0.862,0.0,0.0,0.0,0.9790000000000001,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
316,1000,9,1.0,,0.03,,0.055999999999999994,0.9440000000000001,0.9440000000000001,0.0,0.0,0.0,0.973,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
317,1000,9,1.0,,0.04,,0.039,0.961,0.961,0.0,0.0,0.0,0.945,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
318,1000,9,1.0,,0.06,,0.021,0.9790000000000001,0.9790000000000001,0.0,0.0,0.0,0.91,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
319,1000,9,1.0,,0.07,,0.013000000000000001,0.987,0.987,0.001,0.0,0.0,0.9129999999999999,0.9990000000000001,1.0,0.991,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0009999999999998899
320,1000,9,1.0,,0.08,,0.008,0.992,0.992,0.002,0.0,0.0,0.898,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
321,1000,9,1.0,,0.1,,0.006,0.9940000000000001,0.9940000000000001,0.0,0.0,0.0,0.8759999999999999,1.0,1.0,0.983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
322,1000,9,1.0,,0.11,,0.006,0.9940000000000001,0.9940000000000001,0.001,0.0,0.0,0.871,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
323,1000,9,1.0,,0.12,,0.003,0.997,0.997,0.0,0.0,0.0,0.856,0.9990000000000001,0.9990000000000001,0.992,0.9990000000000001,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,0.0
324,1000,11,0.5,,0.02,,0.0,1.0,1.0,0.064,0.0,0.0,0.07200000000000001,0.5660000000000001,0.565,0.541,0.5660000000000001,0.563,0.805,0.997,0.8079999999999999,0.8420000000000001,0.963,0.001000000000000112
325,1000,11,0.5,,0.03,,0.0,1.0,1.0,0.07,0.0,0.0,0.048,0.578,0.569,0.579,0.5710000000000001,0.5760000000000001,0.805,0.998,0.807,0.8490000000000001,0.956,0.009000000000000008
326,1000,11,0.5,,0.04,,0.0,1.0,1.0,0.064,0.0,0.0,0.067,0.62,0.594,0.589,0.594,0.618,0.7979999999999999,1.0,0.7979999999999999,0.846,0.9520000000000001,0.026000000000000023
327,1000,11,0.5,,0.06,,0.0,1.0,1.0,0.071,0.0,0.0,0.09699999999999999,0.6609999999999999,0.636,0.602,0.635,0.659,0.813,0.997,0.816,0.847,0.966,0.02499999999999991
328,1000,11,0.5,,0.07,,0.0,1.0,0.998,0.07,0.002,0.001,0.08,0.6809999999999999,0.6559999999999999,0.639,0.6559999999999999,0.6779999999999999,0.823,0.998,0.825,0.852,0.971,0.025000000000000022
329,1000,11,0.5,,0.08,,0.0,1.0,1.0,0.066,0.0,0.0,0.094,0.713,0.68,0.659,0.6809999999999999,0.7140000000000001,0.8270000000000001,0.9990000000000001,0.828,0.858,0.9690000000000001,0.03299999999999992
330,1000,11,0.5,,0.1,,0.0,1.0,0.9990000000000001,0.078,0.001,0.0,0.102,0.7759999999999999,0.7040000000000001,0.701,0.706,0.765,0.8240000000000001,0.998,0.826,0.865,0.9590000000000001,0.07199999999999984
331,1000,11,0.5,,0.11,,0.0,1.0,0.997,0.06,0.003,0.003,0.114,0.805,0.7390000000000001,0.698,0.74,0.795,0.8320000000000001,0.9990000000000001,0.833,0.872,0.96,0.06599999999999995
332,1000,11,0.5,,0.12,,0.0,1.0,0.997,0.076,0.003,0.003,0.126,0.8059999999999999,0.754,0.732,0.754,0.799,0.8440000000000001,1.0,0.8440000000000001,0.875,0.9690000000000001,0.051999999999999935
333,1000,11,0.55,,0.02,,0.0,1.0,1.0,0.005,0.0,0.0,0.07,0.654,0.65,0.569,0.65,0.655,0.92,1.0,0.92,0.9209999999999999,0.9990000000000001,0.0040000000000000036
334,1000,11,0.55,,0.03,,0.0,1.0,1.0,0.015,0.0,0.0,0.075,0.6709999999999999,0.649,0.625,0.649,0.669,0.86,1.0,0.86,0.8759999999999999,0.9840000000000001,0.02199999999999991
335,1000,11,0.55,,0.04,,0.0,1.0,1.0,0.026000000000000002,0.0,0.0,0.079,0.682,0.6509999999999999,0.599,0.6509999999999999,0.677,0.8490000000000001,1.0,0.8490000000000001,0.87,0.9790000000000001,0.03100000000000014
336,1000,11,0.55,,0.06,,0.0,1.0,1.0,0.045,0.0,0.0,0.092,0.731,0.698,0.648,0.698,0.718,0.8370000000000001,1.0,0.8370000000000001,0.862,0.975,0.03300000000000003
337,1000,11,0.55,,0.07,,0.0,1.0,1.0,0.06,0.0,0.0,0.09699999999999999,0.75,0.698,0.6629999999999999,0.6990000000000001,0.745,0.852,0.9990000000000001,0.853,0.873,0.9790000000000001,0.052000000000000046
338,1000,11,0.55,,0.08,,0.0,1.0,1.0,0.048,0.0,0.0,0.114,0.75,0.72,0.684,0.72,0.752,0.86,1.0,0.86,0.892,0.968,0.030000000000000027
339,1000,11,0.55,,0.1,,0.0,1.0,0.9990000000000001,0.069,0.001,0.001,0.13,0.8340000000000001,0.76,0.767,0.7609999999999999,0.8079999999999999,0.856,0.9990000000000001,0.857,0.89,0.966,0.07400000000000007
340,1000,11,0.55,,0.11,,0.0,1.0,1.0,0.053,0.0,0.0,0.153,0.825,0.782,0.757,0.784,0.82,0.867,0.998,0.8690000000000001,0.892,0.975,0.04299999999999993
341,1000,11,0.55,,0.12,,0.0,1.0,0.9990000000000001,0.055999999999999994,0.001,0.001,0.156,0.8340000000000001,0.792,0.752,0.7929999999999999,0.823,0.8759999999999999,0.9990000000000001,0.877,0.905,0.971,0.04200000000000004
342,1000,11,0.6,,0.02,,0.053,0.9470000000000001,0.9470000000000001,0.0,0.0,0.0,0.083,0.743,0.7490000000000001,0.611,0.75,0.743,0.9740000000000001,0.9990000000000001,0.975,0.9740000000000001,1.0,-0.006000000000000116
343,1000,11,0.6,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.08800000000000001,0.752,0.741,0.62,0.742,0.752,0.9390000000000001,0.997,0.9420000000000001,0.9390000000000001,1.0,0.01100000000000001
344,1000,11,0.6,,0.04,,0.0,1.0,1.0,0.006,0.0,0.0,0.107,0.768,0.7440000000000001,0.667,0.745,0.768,0.9159999999999999,0.9990000000000001,0.917,0.9179999999999999,0.998,0.02399999999999991
345,1000,11,0.6,,0.06,,0.0,1.0,1.0,0.026000000000000002,0.0,0.0,0.121,0.8,0.77,0.696,0.772,0.797,0.892,0.998,0.894,0.907,0.985,0.030000000000000027
346,1000,11,0.6,,0.07,,0.0,1.0,1.0,0.028999999999999998,0.0,0.0,0.142,0.809,0.794,0.703,0.797,0.8059999999999999,0.9009999999999999,0.997,0.904,0.91,0.991,0.015000000000000013
347,1000,11,0.6,,0.08,,0.0,1.0,1.0,0.038,0.0,0.0,0.138,0.818,0.7959999999999999,0.72,0.795,0.815,0.888,0.9990000000000001,0.889,0.9009999999999999,0.987,0.02200000000000002
348,1000,11,0.6,,0.1,,0.0,1.0,0.998,0.055,0.002,0.002,0.156,0.8490000000000001,0.8140000000000001,0.775,0.8140000000000001,0.848,0.877,0.998,0.879,0.8959999999999999,0.981,0.03500000000000003
349,1000,11,0.6,,0.11,,0.0,1.0,1.0,0.042,0.0,0.0,0.184,0.872,0.83,0.768,0.831,0.865,0.888,0.9990000000000001,0.889,0.9109999999999999,0.977,0.04200000000000004
350,1000,11,0.6,,0.12,,0.0,1.0,0.998,0.043,0.002,0.002,0.17600000000000002,0.883,0.828,0.8059999999999999,0.8270000000000001,0.871,0.899,0.9990000000000001,0.9,0.9209999999999999,0.978,0.05500000000000005
351,1000,11,0.7,,0.02,,0.6759999999999999,0.324,0.324,0.0,0.0,0.0,0.203,0.924,0.924,0.731,0.924,0.924,1.0,1.0,1.0,1.0,1.0,0.0
352,1000,11,0.7,,0.03,,0.109,0.8909999999999999,0.8909999999999999,0.0,0.0,0.0,0.198,0.9229999999999999,0.9229999999999999,0.733,0.9229999999999999,0.9229999999999999,0.9840000000000001,1.0,0.9840000000000001,0.9840000000000001,1.0,0.0
353,1000,11,0.7,,0.04,,0.02,0.98,0.98,0.0,0.0,0.0,0.221,0.912,0.909,0.7659999999999999,0.9079999999999999,0.912,0.987,0.9990000000000001,0.988,0.987,1.0,0.0030000000000000027
354,1000,11,0.7,,0.06,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.233,0.9420000000000001,0.93,0.8059999999999999,0.93,0.9420000000000001,0.968,1.0,0.968,0.968,1.0,0.01200000000000001
355,1000,11,0.7,,0.07,,0.0,1.0,1.0,0.004,0.0,0.0,0.25,0.925,0.9159999999999999,0.8320000000000001,0.9159999999999999,0.925,0.9570000000000001,1.0,0.9570000000000001,0.9570000000000001,1.0,0.009000000000000119
356,1000,11,0.7,,0.08,,0.001,0.9990000000000001,0.9990000000000001,0.004,0.0,0.0,0.27,0.927,0.917,0.818,0.917,0.924,0.9520000000000001,1.0,0.9520000000000001,0.955,0.997,0.010000000000000009
357,1000,11,0.7,,0.1,,0.0,1.0,1.0,0.015,0.0,0.0,0.27699999999999997,0.951,0.9329999999999999,0.887,0.9329999999999999,0.95,0.9620000000000001,1.0,0.9620000000000001,0.9670000000000001,0.995,0.018000000000000016
358,1000,11,0.7,,0.11,,0.0,1.0,0.9990000000000001,0.018000000000000002,0.001,0.001,0.34299999999999997,0.951,0.9209999999999999,0.863,0.9209999999999999,0.95,0.9540000000000001,1.0,0.9540000000000001,0.9570000000000001,0.997,0.030000000000000027
359,1000,11,0.7,,0.12,,0.0,1.0,1.0,0.023,0.0,0.0,0.33,0.9540000000000001,0.938,0.885,0.938,0.95,0.958,1.0,0.958,0.9640000000000001,0.9940000000000001,0.016000000000000125
360,1000,11,0.75,,0.02,,0.861,0.139,0.139,0.0,0.0,0.0,0.27399999999999997,0.963,0.963,0.7979999999999999,0.963,0.963,1.0,1.0,1.0,1.0,1.0,0.0
361,1000,11,0.75,,0.03,,0.27,0.73,0.73,0.0,0.0,0.0,0.304,0.971,0.972,0.797,0.972,0.971,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0010000000000000009
362,1000,11,0.75,,0.04,,0.048,0.9520000000000001,0.9520000000000001,0.0,0.0,0.0,0.308,0.9670000000000001,0.965,0.82,0.9640000000000001,0.9670000000000001,0.9940000000000001,0.9990000000000001,0.995,0.9940000000000001,1.0,0.002000000000000113
363,1000,11,0.75,,0.06,,0.002,0.998,0.998,0.0,0.0,0.0,0.358,0.978,0.968,0.85,0.968,0.978,0.986,1.0,0.986,0.986,1.0,0.010000000000000009
364,1000,11,0.75,,0.07,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.35100000000000003,0.9620000000000001,0.9540000000000001,0.87,0.9540000000000001,0.9620000000000001,0.9840000000000001,1.0,0.9840000000000001,0.9840000000000001,1.0,0.008000000000000007
365,1000,11,0.75,,0.08,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.353,0.9690000000000001,0.9590000000000001,0.868,0.9590000000000001,0.9690000000000001,0.982,1.0,0.982,0.982,1.0,0.010000000000000009
366,1000,11,0.75,,0.1,,0.0,1.0,1.0,0.005,0.0,0.0,0.41100000000000003,0.975,0.972,0.887,0.972,0.975,0.985,1.0,0.985,0.985,1.0,0.0030000000000000027
367,1000,11,0.75,,0.11,,0.0,1.0,1.0,0.009000000000000001,0.0,0.0,0.392,0.983,0.966,0.9129999999999999,0.9670000000000001,0.983,0.9790000000000001,0.9990000000000001,0.98,0.9790000000000001,1.0,0.017000000000000015
368,1000,11,0.75,,0.12,,0.0,1.0,0.9990000000000001,0.018000000000000002,0.001,0.001,0.43,0.981,0.97,0.9179999999999999,0.97,0.98,0.977,1.0,0.977,0.982,0.995,0.01100000000000001
369,1000,11,0.8,,0.02,,0.9259999999999999,0.07400000000000001,0.07400000000000001,0.0,0.0,0.0,0.38299999999999995,0.985,0.985,0.85,0.985,0.985,1.0,1.0,1.0,1.0,1.0,0.0
370,1000,11,0.8,,0.03,,0.348,0.652,0.652,0.0,0.0,0.0,0.39399999999999996,0.986,0.987,0.852,0.987,0.986,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0010000000000000009
371,1000,11,0.8,,0.04,,0.085,0.915,0.915,0.0,0.0,0.0,0.435,0.987,0.986,0.868,0.986,0.987,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0010000000000000009
372,1000,11,0.8,,0.06,,0.003,0.997,0.997,0.0,0.0,0.0,0.425,0.995,0.993,0.8909999999999999,0.993,0.995,0.998,1.0,0.998,0.998,1.0,0.0020000000000000018
373,1000,11,0.8,,0.07,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.46,0.996,0.991,0.91,0.991,0.996,0.995,1.0,0.995,0.995,1.0,0.0050000000000000044
374,1000,11,0.8,,0.08,,0.0,1.0,1.0,0.001,0.0,0.0,0.452,0.996,0.991,0.919,0.991,0.996,0.995,1.0,0.995,0.995,1.0,0.0050000000000000044
375,1000,11,0.8,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.493,0.99,0.9890000000000001,0.9359999999999999,0.9890000000000001,0.99,0.995,1.0,0.995,0.995,1.0,0.0009999999999998899
376,1000,11,0.8,,0.11,,0.0,1.0,1.0,0.001,0.0,0.0,0.512,0.9940000000000001,0.986,0.95,0.986,0.993,0.99,1.0,0.99,0.991,0.9990000000000001,0.008000000000000118
377,1000,11,0.8,,0.12,,0.0,1.0,1.0,0.005,0.0,0.0,0.526,0.993,0.988,0.932,0.988,0.9940000000000001,0.987,1.0,0.987,0.99,0.997,0.0050000000000000044
378,1000,11,0.9,,0.02,,0.762,0.23800000000000002,0.23800000000000002,0.0,0.0,0.0,0.635,1.0,1.0,0.932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
379,1000,11,0.9,,0.03,,0.172,0.828,0.828,0.0,0.0,0.0,0.6779999999999999,1.0,1.0,0.9490000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
380,1000,11,0.9,,0.04,,0.042,0.958,0.958,0.0,0.0,0.0,0.721,1.0,1.0,0.9540000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
381,1000,11,0.9,,0.06,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.726,1.0,1.0,0.978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
382,1000,11,0.9,,0.07,,0.002,0.998,0.998,0.0,0.0,0.0,0.727,1.0,1.0,0.973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
383,1000,11,0.9,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.737,1.0,0.9990000000000001,0.968,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
384,1000,11,0.9,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.722,1.0,1.0,0.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
385,1000,11,0.9,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.6940000000000001,0.9990000000000001,0.998,0.98,0.998,0.998,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.001000000000000112
386,1000,11,0.9,,0.12,,0.0,1.0,1.0,0.001,0.0,0.0,0.706,0.9990000000000001,0.998,0.9740000000000001,0.998,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.001000000000000112
387,1000,11,0.95,,0.02,,0.24600000000000002,0.754,0.754,0.0,0.0,0.0,0.825,1.0,1.0,0.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
388,1000,11,0.95,,0.03,,0.04,0.96,0.96,0.0,0.0,0.0,0.867,1.0,1.0,0.976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
389,1000,11,0.95,,0.04,,0.016,0.9840000000000001,0.9840000000000001,0.0,0.0,0.0,0.8740000000000001,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
390,1000,11,0.95,,0.06,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.82,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
391,1000,11,0.95,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.825,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
392,1000,11,0.95,,0.08,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.821,1.0,0.9990000000000001,0.986,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
393,1000,11,0.95,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.794,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
394,1000,11,0.95,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.787,0.9990000000000001,1.0,0.9790000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0009999999999998899
395,1000,11,0.95,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.7859999999999999,0.998,0.9990000000000001,0.975,0.9990000000000001,0.998,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.001000000000000112
396,1000,11,1.0,,0.02,,0.016,0.9840000000000001,0.9840000000000001,0.0,0.0,0.0,0.965,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
397,1000,11,1.0,,0.03,,0.011000000000000001,0.9890000000000001,0.9890000000000001,0.0,0.0,0.0,0.9590000000000001,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
398,1000,11,1.0,,0.04,,0.006,0.9940000000000001,0.9940000000000001,0.0,0.0,0.0,0.94,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
399,1000,11,1.0,,0.06,,0.002,0.998,0.998,0.0,0.0,0.0,0.909,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
400,1000,11,1.0,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.894,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
401,1000,11,1.0,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.871,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
402,1000,11,1.0,,0.1,,0.001,0.9990000000000001,0.9990000000000001,0.0,0.0,0.0,0.84,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
403,1000,11,1.0,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.841,1.0,1.0,0.9840000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
404,1000,11,1.0,,0.12,,0.0,1.0,1.0,0.001,0.0,0.0,0.799,1.0,1.0,0.983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
405,1000,21,0.5,,0.02,,0.0,1.0,1.0,0.0,0.0,0.0,0.002,0.5539999999999999,0.552,0.555,0.552,0.557,0.804,1.0,0.804,0.867,0.937,0.0019999999999998908
406,1000,21,0.5,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.003,0.606,0.5920000000000001,0.578,0.5920000000000001,0.608,0.8059999999999999,1.0,0.8059999999999999,0.8740000000000001,0.932,0.013999999999999901
407,1000,21,0.5,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.003,0.659,0.631,0.599,0.631,0.648,0.804,1.0,0.804,0.8809999999999999,0.9229999999999999,0.028000000000000025
408,1000,21,0.5,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.003,0.733,0.6729999999999999,0.654,0.6729999999999999,0.715,0.8079999999999999,1.0,0.8079999999999999,0.866,0.9420000000000001,0.06000000000000005
409,1000,21,0.5,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.009000000000000001,0.727,0.705,0.637,0.705,0.728,0.8320000000000001,1.0,0.8320000000000001,0.8909999999999999,0.941,0.02200000000000002
410,1000,21,0.5,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.76,0.71,0.682,0.71,0.7509999999999999,0.836,1.0,0.836,0.883,0.953,0.050000000000000044
411,1000,21,0.5,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.009000000000000001,0.821,0.77,0.7140000000000001,0.77,0.816,0.873,1.0,0.873,0.9179999999999999,0.955,0.050999999999999934
412,1000,21,0.5,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.012,0.867,0.8190000000000001,0.7390000000000001,0.8190000000000001,0.857,0.8740000000000001,1.0,0.8740000000000001,0.9159999999999999,0.958,0.04799999999999993
413,1000,21,0.5,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.013999999999999999,0.875,0.84,0.75,0.84,0.872,0.885,1.0,0.885,0.924,0.961,0.03500000000000003
414,1000,21,0.55,,0.02,,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.691,0.6709999999999999,0.59,0.6709999999999999,0.691,0.898,1.0,0.898,0.912,0.986,0.020000000000000018
415,1000,21,0.55,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.006,0.6970000000000001,0.691,0.5920000000000001,0.691,0.7040000000000001,0.88,1.0,0.88,0.9009999999999999,0.9790000000000001,0.006000000000000116
416,1000,21,0.55,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.006,0.738,0.708,0.627,0.708,0.732,0.872,1.0,0.872,0.9,0.972,0.030000000000000027
417,1000,21,0.55,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.002,0.794,0.752,0.652,0.752,0.7879999999999999,0.87,1.0,0.87,0.9079999999999999,0.9620000000000001,0.04200000000000004
418,1000,21,0.55,,0.07,,0.0,1.0,1.0,0.002,0.0,0.0,0.003,0.799,0.765,0.679,0.765,0.7979999999999999,0.87,1.0,0.87,0.903,0.9670000000000001,0.03400000000000003
419,1000,21,0.55,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.013999999999999999,0.8340000000000001,0.7979999999999999,0.7120000000000001,0.7979999999999999,0.83,0.8640000000000001,1.0,0.8640000000000001,0.8959999999999999,0.968,0.03600000000000014
420,1000,21,0.55,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.011000000000000001,0.846,0.8029999999999999,0.738,0.8029999999999999,0.8390000000000001,0.871,1.0,0.871,0.914,0.9570000000000001,0.04300000000000004
421,1000,21,0.55,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.016,0.873,0.826,0.758,0.826,0.852,0.893,1.0,0.893,0.934,0.9590000000000001,0.04700000000000004
422,1000,21,0.55,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.022000000000000002,0.904,0.84,0.8109999999999999,0.84,0.889,0.8859999999999999,1.0,0.8859999999999999,0.9209999999999999,0.965,0.06400000000000006
423,1000,21,0.6,,0.02,,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.835,0.8440000000000001,0.617,0.8440000000000001,0.835,0.971,1.0,0.971,0.971,1.0,-0.009000000000000119
424,1000,21,0.6,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.006999999999999999,0.8240000000000001,0.8220000000000001,0.6629999999999999,0.8220000000000001,0.828,0.9359999999999999,1.0,0.9359999999999999,0.9420000000000001,0.9940000000000001,0.0020000000000000018
425,1000,21,0.6,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.853,0.833,0.677,0.833,0.8490000000000001,0.934,1.0,0.934,0.94,0.9940000000000001,0.020000000000000018
426,1000,21,0.6,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.012,0.858,0.8059999999999999,0.715,0.8059999999999999,0.843,0.904,1.0,0.904,0.929,0.975,0.052000000000000046
427,1000,21,0.6,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.013000000000000001,0.893,0.861,0.728,0.861,0.8909999999999999,0.914,1.0,0.914,0.938,0.976,0.03200000000000003
428,1000,21,0.6,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.008,0.892,0.85,0.748,0.85,0.877,0.9059999999999999,1.0,0.9059999999999999,0.9309999999999999,0.975,0.04200000000000004
429,1000,21,0.6,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.027000000000000003,0.9159999999999999,0.8740000000000001,0.8029999999999999,0.8740000000000001,0.91,0.9179999999999999,1.0,0.9179999999999999,0.934,0.9840000000000001,0.041999999999999815
430,1000,21,0.6,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.024,0.922,0.884,0.816,0.884,0.9129999999999999,0.9259999999999999,1.0,0.9259999999999999,0.945,0.981,0.038000000000000034
431,1000,21,0.6,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.032,0.955,0.9179999999999999,0.84,0.9179999999999999,0.951,0.941,1.0,0.941,0.955,0.986,0.03700000000000003
432,1000,21,0.7,,0.02,,0.002,0.998,0.998,0.0,0.0,0.0,0.019,0.978,0.976,0.745,0.976,0.978,0.998,1.0,0.998,0.998,1.0,0.0020000000000000018
433,1000,21,0.7,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.046,0.976,0.98,0.768,0.98,0.976,0.996,1.0,0.996,0.996,1.0,-0.0040000000000000036
