,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
116,1000.0,21.0,0.7,,0.12,,0.0,inf,inf,0.0,0.0,0.11234705228031144,70.42857142857136,38.999999999999964,9.101010101010091,38.999999999999964,54.55555555555551,75.92307692307685,inf,75.92307692307685,110.11111111111101,248.99999999999977
117,1000.0,21.0,0.75,,0.02,,0.011122345803842266,89.90909090909174,89.90909090909174,0.0,0.0,0.07296137339055794,498.99999999999955,498.99999999999955,4.181347150259069,498.99999999999955,498.99999999999955,inf,inf,inf,inf,inf
118,1000.0,21.0,0.75,,0.03,,0.0,inf,inf,0.0,0.0,0.09409190371991247,165.6666666666696,165.6666666666696,3.7619047619047628,165.6666666666696,165.6666666666696,498.99999999999955,inf,498.99999999999955,498.99999999999955,inf
119,1000.0,21.0,0.75,,0.04,,0.0,inf,inf,0.0,0.0,0.10497237569060773,123.99999999999989,141.85714285714272,5.369426751592355,141.85714285714272,123.99999999999989,332.33333333333303,inf,332.33333333333303,332.33333333333303,inf
120,1000.0,21.0,0.75,,0.06,,0.0,inf,inf,0.0,0.0,0.12612612612612611,498.99999999999955,999.0000000001102,5.9930069930069925,999.0000000001102,498.99999999999955,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
121,1000.0,21.0,0.75,,0.07,,0.0,inf,inf,0.0,0.0,0.13636363636363635,198.99999999999983,248.99999999999977,7.333333333333334,248.99999999999977,165.6666666666696,332.33333333333303,inf,332.33333333333303,498.99999999999955,999.0000000001102
122,1000.0,21.0,0.75,,0.08,,0.0,inf,inf,0.0,0.0,0.17370892018779346,198.99999999999983,141.85714285714272,8.174311926605496,141.85714285714272,165.6666666666696,123.99999999999989,inf,123.99999999999989,141.85714285714272,999.0000000001102
123,1000.0,21.0,0.75,,0.1,,0.0,inf,inf,0.0,0.0,0.14942528735632185,198.99999999999983,98.99999999999991,11.987012987012976,98.99999999999991,198.99999999999983,141.85714285714272,inf,141.85714285714272,198.99999999999983,498.99999999999955
124,1000.0,21.0,0.75,,0.11,,0.0,inf,inf,0.0,0.0,0.21802679658952498,inf,248.99999999999977,12.513513513513502,248.99999999999977,inf,248.99999999999977,inf,248.99999999999977,248.99999999999977,inf
125,1000.0,21.0,0.75,,0.12,,0.0,inf,inf,0.0,0.0,0.24688279301745636,248.99999999999977,141.85714285714272,18.607843137254928,141.85714285714272,248.99999999999977,332.33333333333303,inf,332.33333333333303,332.33333333333303,inf
126,1000.0,21.0,0.8,,0.02,,0.025641025641025644,38.999999999999964,38.999999999999964,0.0,0.0,0.1273957158962796,198.99999999999983,198.99999999999983,5.2893081761006275,198.99999999999983,198.99999999999983,inf,inf,inf,inf,inf
127,1000.0,21.0,0.8,,0.03,,0.0,inf,inf,0.0,0.0,0.15606936416184972,999.0000000001102,332.33333333333303,5.756756756756756,332.33333333333303,999.0000000001102,498.99999999999955,inf,498.99999999999955,498.99999999999955,inf
128,1000.0,21.0,0.8,,0.04,,0.0,inf,inf,0.0,0.0,0.19189511323003577,498.99999999999955,498.99999999999955,6.2992700729927,498.99999999999955,498.99999999999955,inf,inf,inf,inf,inf
129,1000.0,21.0,0.8,,0.06,,0.0,inf,inf,0.0,0.0,0.21654501216545016,999.0000000001102,999.0000000001102,11.048192771084343,999.0000000001102,999.0000000001102,inf,inf,inf,inf,inf
130,1000.0,21.0,0.8,,0.07,,0.0,inf,inf,0.0,0.0,0.2755102040816327,999.0000000001102,inf,13.285714285714295,inf,999.0000000001102,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
131,1000.0,21.0,0.8,,0.08,,0.0,inf,inf,0.0,0.0,0.29198966408268734,999.0000000001102,498.99999999999955,16.857142857142875,498.99999999999955,999.0000000001102,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
132,1000.0,21.0,0.8,,0.1,,0.0,inf,inf,0.0,0.0,0.35135135135135137,inf,999.0000000001102,18.999999999999982,999.0000000001102,inf,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
133,1000.0,21.0,0.8,,0.11,,0.0,inf,inf,0.0,0.0,0.3280212483399734,999.0000000001102,332.33333333333303,36.037037037037,332.33333333333303,999.0000000001102,498.99999999999955,inf,498.99999999999955,498.99999999999955,inf
134,1000.0,21.0,0.8,,0.12,,0.0,inf,inf,0.0,0.0,0.3812154696132597,inf,999.0000000001102,32.33333333333331,999.0000000001102,inf,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
135,1000.0,21.0,0.9,,0.02,,0.008064516129032258,123.99999999999989,123.99999999999989,0.0,0.0,0.689189189189189,inf,inf,17.5185185185185,inf,inf,inf,inf,inf,inf,inf
136,1000.0,21.0,0.9,,0.03,,0.0,inf,inf,0.0,0.0,0.9083969465648856,inf,inf,18.999999999999982,inf,inf,inf,inf,inf,inf,inf
137,1000.0,21.0,0.9,,0.04,,0.0,inf,inf,0.0,0.0,0.9762845849802372,inf,inf,37.461538461538595,inf,inf,inf,inf,inf,inf,inf
138,1000.0,21.0,0.9,,0.06,,0.0,inf,inf,0.0,0.0,1.136752136752137,inf,inf,44.45454545454542,inf,inf,inf,inf,inf,inf,inf
139,1000.0,21.0,0.9,,0.07,,0.0,inf,inf,0.0,0.0,1.2026431718061676,inf,inf,46.61904761904783,inf,inf,inf,inf,inf,inf,inf
140,1000.0,21.0,0.9,,0.08,,0.0,inf,inf,0.0,0.0,1.1691973969631237,inf,inf,65.66666666666661,inf,inf,inf,inf,inf,inf,inf
141,1000.0,21.0,0.9,,0.1,,0.0,inf,inf,0.0,0.0,1.092050209205021,inf,inf,82.33333333333326,inf,inf,inf,inf,inf,inf,inf
142,1000.0,21.0,0.9,,0.11,,0.0,inf,inf,0.0,0.0,0.953125,inf,inf,57.82352941176465,inf,inf,inf,inf,inf,inf,inf
143,1000.0,21.0,0.9,,0.12,,0.0,inf,inf,0.0,0.0,0.8867924528301886,inf,inf,42.478260869565176,inf,inf,inf,inf,inf,inf,inf
144,1000.0,21.0,0.95,,0.02,,0.0,inf,inf,0.0,0.0,2.3670033670033663,inf,inf,61.50000000000038,inf,inf,inf,inf,inf,inf,inf
145,1000.0,21.0,0.95,,0.03,,0.0,inf,inf,0.0,0.0,2.5460992907801416,inf,inf,123.99999999999989,inf,inf,inf,inf,inf,inf,inf
146,1000.0,21.0,0.95,,0.04,,0.0,inf,inf,0.0,0.0,2.846153846153846,inf,inf,98.99999999999991,inf,inf,inf,inf,inf,inf,inf
147,1000.0,21.0,0.95,,0.06,,0.0,inf,inf,0.0,0.0,2.584229390681003,inf,inf,198.99999999999983,inf,inf,inf,inf,inf,inf,inf
148,1000.0,21.0,0.95,,0.07,,0.0,inf,inf,0.0,0.0,2.1152647975077885,inf,inf,141.85714285714272,inf,inf,inf,inf,inf,inf,inf
149,1000.0,21.0,0.95,,0.08,,0.0,inf,inf,0.0,0.0,2.0769230769230775,inf,inf,110.11111111111101,inf,inf,inf,inf,inf,inf,inf
150,1000.0,21.0,0.95,,0.1,,0.0,inf,inf,0.0,0.0,1.8571428571428574,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
151,1000.0,21.0,0.95,,0.11,,0.0,inf,inf,0.0,0.0,1.4691358024691357,inf,inf,123.99999999999989,inf,inf,inf,inf,inf,inf,inf
152,1000.0,21.0,0.95,,0.12,,0.0,inf,inf,0.0,0.0,1.5380710659898476,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
153,1000.0,21.0,1.0,,0.02,,0.0,inf,inf,0.0,0.0,15.129032258064502,inf,inf,498.99999999999955,inf,inf,inf,inf,inf,inf,inf
154,1000.0,21.0,1.0,,0.03,,0.0,inf,inf,0.0,0.0,9.41666666666667,inf,inf,332.33333333333303,inf,inf,inf,inf,inf,inf,inf
155,1000.0,21.0,1.0,,0.04,,0.0,inf,inf,0.0,0.0,6.8125,inf,inf,999.0000000001102,inf,inf,inf,inf,inf,inf,inf
156,1000.0,21.0,1.0,,0.06,,0.0,inf,inf,0.0,0.0,5.493506493506493,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
157,1000.0,21.0,1.0,,0.07,,0.0,inf,inf,0.0,0.0,3.6948356807511744,inf,inf,165.6666666666696,inf,inf,inf,inf,inf,inf,inf
158,1000.0,21.0,1.0,,0.08,,0.0,inf,inf,0.0,0.0,3.347826086956522,inf,inf,332.33333333333303,inf,inf,inf,inf,inf,inf,inf
159,1000.0,21.0,1.0,,0.1,,0.0,inf,inf,0.0,0.0,3.016064257028111,inf,inf,198.99999999999983,inf,inf,inf,inf,inf,inf,inf
160,1000.0,21.0,1.0,,0.11,,0.0,inf,inf,0.0,0.0,2.484320557491289,inf,inf,123.99999999999989,inf,inf,inf,inf,inf,inf,inf
161,1000.0,21.0,1.0,,0.12,,0.0,inf,inf,0.0,0.0,2.267973856209151,inf,inf,141.85714285714272,inf,inf,inf,inf,inf,inf,inf
162,1000.0,31.0,0.5,,0.02,,0.0,inf,inf,0.0,0.0,0.0,1.3696682464454975,1.2471910112359552,1.2421524663677126,1.2471910112359552,1.3041474654377883,3.9751243781094536,inf,3.9751243781094536,7.695652173913044,10.62790697674419
163,1000.0,31.0,0.5,,0.03,,0.0,inf,inf,0.0,0.0,0.0,1.6881720430107527,1.6666666666666667,1.2172949002217293,1.6666666666666667,1.7472527472527473,4.586592178770948,inf,4.586592178770948,9.101010101010091,11.500000000000007
164,1000.0,31.0,0.5,,0.04,,0.0,inf,inf,0.0,0.0,0.0,2.0120481927710836,1.7173913043478262,1.352941176470588,1.7173913043478262,1.8248587570621462,5.666666666666666,inf,5.666666666666666,11.500000000000007,13.285714285714295
165,1000.0,31.0,0.5,,0.06,,0.0,inf,inf,0.0,0.0,0.0,2.759398496240603,2.424657534246575,1.770083102493075,2.424657534246575,2.773584905660377,4.494505494505493,inf,4.494505494505493,8.708737864077671,11.658227848101255
166,1000.0,31.0,0.5,,0.07,,0.0,inf,inf,0.0,0.0,0.001001001001001001,3.291845493562232,3.048582995951417,1.770083102493075,3.048582995951417,3.18410041841004,6.04225352112676,inf,6.04225352112676,12.157894736842113,14.151515151515163
167,1000.0,31.0,0.5,,0.08,,0.0,inf,inf,0.0,0.0,0.001001001001001001,3.9504950495049487,3.2553191489361706,2.300330033003301,3.2553191489361706,3.7169811320754698,5.5359477124183,inf,5.5359477124183,11.345679012345684,12.888888888888877
168,1000.0,31.0,0.5,,0.1,,0.0,inf,inf,0.0,0.0,0.001001001001001001,6.246376811594202,4.5555555555555545,2.875968992248062,4.5555555555555545,5.666666666666666,7.19672131147541,inf,7.19672131147541,14.151515151515163,16.857142857142875
169,1000.0,31.0,0.5,,0.11,,0.0,inf,inf,0.0,0.0,0.0030090270812437314,9.000000000000002,5.1728395061728385,3.1152263374485596,5.1728395061728385,7.130081300813008,7.19672131147541,inf,7.19672131147541,14.384615384615397,16.54385964912279
170,1000.0,31.0,0.5,,0.12,,0.0,inf,inf,0.0,0.0,0.004016064257028113,12.513513513513502,7.19672131147541,3.8076923076923084,7.19672131147541,9.526315789473687,9.204081632653065,inf,9.204081632653065,17.86792452830191,21.222222222222204
171,1000.0,31.0,0.55,,0.02,,0.0,inf,inf,0.0,0.0,0.001001001001001001,2.64963503649635,2.52112676056338,1.4691358024691357,2.52112676056338,2.6363636363636362,10.62790697674419,inf,10.62790697674419,13.08450704225353,65.66666666666661
172,1000.0,31.0,0.55,,0.03,,0.0,inf,inf,0.0,0.0,0.0,3.0,2.9062500000000018,1.4509803921568631,2.9062500000000018,3.0,7.064516129032251,inf,7.064516129032251,12.513513513513502,18.999999999999982
173,1000.0,31.0,0.55,,0.04,,0.0,inf,inf,0.0,0.0,0.0,3.347826086956522,3.1322314049586777,1.770083102493075,3.1322314049586777,3.4642857142857126,6.936507936507944,inf,6.936507936507944,11.500000000000007,20.73913043478264
174,1000.0,31.0,0.55,,0.06,,0.0,inf,inf,0.0,0.0,0.0,4.952380952380955,3.9751243781094536,2.1847133757961776,3.9751243781094536,4.181347150259069,6.874015748031496,inf,6.874015748031496,12.513513513513502,17.86792452830191
175,1000.0,31.0,0.55,,0.07,,0.0,inf,inf,0.0,0.0,0.0030090270812437314,5.9930069930069925,4.681818181818184,2.759398496240603,4.681818181818184,5.134969325153377,7.4033613445378075,inf,7.4033613445378075,13.08450704225353,19.833333333333364
176,1000.0,31.0,0.55,,0.08,,0.0,inf,inf,0.0,0.0,0.001001001001001001,8.345794392523366,5.849315068493155,2.861003861003861,5.849315068493155,8.174311926605496,8.708737864077671,inf,8.708737864077671,14.384615384615397,25.315789473684266
177,1000.0,31.0,0.55,,0.1,,0.0,inf,inf,0.0,0.0,0.0030090270812437314,11.820512820512828,6.518796992481203,3.385964912280702,6.518796992481203,9.101010101010091,8.900990099009903,inf,8.900990099009903,17.5185185185185,20.276595744680833
178,1000.0,31.0,0.55,,0.11,,0.0,inf,inf,0.0,0.0,0.002004008016032064,18.607843137254928,8.259259259259261,3.4843049327354265,8.259259259259261,12.69863013698631,10.764705882352946,inf,10.764705882352946,18.607843137254928,28.411764705882327
179,1000.0,31.0,0.55,,0.12,,0.0,inf,inf,0.0,0.0,0.004016064257028113,20.73913043478264,10.111111111111114,4.714285714285713,10.111111111111114,15.666666666666652,12.888888888888877,inf,12.888888888888877,20.73913043478264,37.461538461538595
180,1000.0,31.0,0.6,,0.02,,0.0,inf,inf,0.0,0.0,0.0,7.4033613445378075,7.474576271186441,1.915451895043732,7.474576271186441,7.4033613445378075,36.037037037037,inf,36.037037037037,36.037037037037,inf
181,1000.0,31.0,0.6,,0.03,,0.0,inf,inf,0.0,0.0,0.0,7.92857142857143,7.130081300813008,1.9761904761904765,7.130081300813008,7.849557522123894,21.222222222222204,inf,21.222222222222204,22.80952380952379,332.33333333333303
182,1000.0,31.0,0.6,,0.04,,0.0,inf,inf,0.0,0.0,0.0,8.345794392523366,6.194244604316546,1.9411764705882355,6.194244604316546,7.849557522123894,14.151515151515163,inf,14.151515151515163,16.857142857142875,98.99999999999991
183,1000.0,31.0,0.6,,0.06,,0.0,inf,inf,0.0,0.0,0.001001001001001001,12.513513513513502,8.090909090909092,2.717472118959108,8.090909090909092,10.494252873563209,12.888888888888877,inf,12.888888888888877,19.408163265306104,42.478260869565176
184,1000.0,31.0,0.6,,0.07,,0.0,inf,inf,0.0,0.0,0.001001001001001001,15.129032258064502,9.101010101010091,2.9682539682539684,9.101010101010091,12.513513513513502,12.333333333333341,inf,12.333333333333341,21.222222222222204,32.33333333333331
185,1000.0,31.0,0.6,,0.08,,0.0,inf,inf,0.0,0.0,0.002004008016032064,16.857142857142875,8.00900900900901,3.048582995951417,8.00900900900901,12.513513513513502,11.658227848101255,inf,11.658227848101255,16.54385964912279,44.45454545454542
186,1000.0,31.0,0.6,,0.1,,0.0,inf,inf,0.0,0.0,0.002004008016032064,24.641025641025617,12.513513513513502,4.681818181818184,12.513513513513502,15.129032258064502,18.607843137254928,inf,18.607843137254928,37.461538461538595,38.999999999999964
187,1000.0,31.0,0.6,,0.11,,0.0,inf,inf,0.0,0.0,0.005025125628140704,36.037037037037,14.624999999999986,4.263157894736843,14.624999999999986,26.77777777777784,20.276595744680833,inf,20.276595744680833,28.411764705882327,75.92307692307685
188,1000.0,31.0,0.6,,0.12,,0.0,inf,inf,0.0,0.0,0.0030090270812437314,48.99999999999996,17.181818181818166,6.874015748031496,17.181818181818166,27.571428571428545,18.607843137254928,inf,18.607843137254928,34.71428571428568,42.478260869565176
189,1000.0,31.0,0.7,,0.02,,0.0,inf,inf,0.0,0.0,0.004016064257028113,82.33333333333326,89.90909090909174,2.6363636363636362,89.90909090909174,82.33333333333326,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
190,1000.0,31.0,0.7,,0.03,,0.0,inf,inf,0.0,0.0,0.012145748987854251,89.90909090909174,98.99999999999991,3.2016806722689077,98.99999999999991,89.90909090909174,332.33333333333303,inf,332.33333333333303,332.33333333333303,inf
191,1000.0,31.0,0.7,,0.04,,0.0,inf,inf,0.0,0.0,0.012145748987854251,123.99999999999989,110.11111111111101,3.7846889952153093,110.11111111111101,123.99999999999989,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
192,1000.0,31.0,0.7,,0.06,,0.0,inf,inf,0.0,0.0,0.015228426395939085,70.42857142857136,57.82352941176465,4.376344086021507,57.82352941176465,65.66666666666661,75.92307692307685,inf,75.92307692307685,123.99999999999989,198.99999999999983
193,1000.0,31.0,0.7,,0.07,,0.0,inf,inf,0.0,0.0,0.014198782961460444,165.6666666666696,89.90909090909174,5.024096385542172,89.90909090909174,165.6666666666696,141.85714285714272,inf,141.85714285714272,198.99999999999983,498.99999999999955
194,1000.0,31.0,0.7,,0.08,,0.0,inf,inf,0.0,0.0,0.027749229188078112,999.0000000001102,332.33333333333303,7.0,332.33333333333303,999.0000000001102,498.99999999999955,inf,498.99999999999955,498.99999999999955,inf
195,1000.0,31.0,0.7,,0.1,,0.0,inf,inf,0.0,0.0,0.031991744066047476,248.99999999999977,82.33333333333326,9.989010989010993,82.33333333333326,98.99999999999991,98.99999999999991,inf,98.99999999999991,248.99999999999977,165.6666666666696
196,1000.0,31.0,0.7,,0.11,,0.0,inf,inf,0.0,0.0,0.02669404517453799,999.0000000001102,141.85714285714272,11.658227848101255,141.85714285714272,498.99999999999955,123.99999999999989,inf,123.99999999999989,198.99999999999983,332.33333333333303
197,1000.0,31.0,0.7,,0.12,,0.0,inf,inf,0.0,0.0,0.03305785123966942,999.0000000001102,141.85714285714272,11.500000000000007,141.85714285714272,248.99999999999977,123.99999999999989,inf,123.99999999999989,198.99999999999983,332.33333333333303
198,1000.0,31.0,0.75,,0.02,,0.0,inf,inf,0.0,0.0,0.013171225937183385,498.99999999999955,498.99999999999955,4.1282051282051295,498.99999999999955,498.99999999999955,inf,inf,inf,inf,inf
199,1000.0,31.0,0.75,,0.03,,0.0,inf,inf,0.0,0.0,0.020408163265306124,498.99999999999955,498.99999999999955,4.4054054054054035,498.99999999999955,498.99999999999955,inf,inf,inf,inf,inf
200,1000.0,31.0,0.75,,0.04,,0.0,inf,inf,0.0,0.0,0.027749229188078112,999.0000000001102,999.0000000001102,5.410256410256414,999.0000000001102,999.0000000001102,inf,inf,inf,inf,inf
201,1000.0,31.0,0.75,,0.06,,0.0,inf,inf,0.0,0.0,0.03412616339193382,498.99999999999955,999.0000000001102,5.849315068493155,999.0000000001102,498.99999999999955,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
202,1000.0,31.0,0.75,,0.07,,0.0,inf,inf,0.0,0.0,0.030927835051546393,inf,999.0000000001102,9.101010101010091,999.0000000001102,inf,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
203,1000.0,31.0,0.75,,0.08,,0.0,inf,inf,0.0,0.0,0.04602510460251047,999.0000000001102,498.99999999999955,10.764705882352946,498.99999999999955,498.99999999999955,332.33333333333303,inf,332.33333333333303,498.99999999999955,999.0000000001102
204,1000.0,31.0,0.75,,0.1,,0.0,inf,inf,0.0,0.0,0.07181136120042872,inf,999.0000000001102,13.925373134328344,999.0000000001102,inf,999.0000000001102,inf,999.0000000001102,999.0000000001102,inf
205,1000.0,31.0,0.75,,0.11,,0.0,inf,inf,0.0,0.0,0.054852320675105495,999.0000000001102,332.33333333333303,20.276595744680833,332.33333333333303,498.99999999999955,498.99999999999955,inf,498.99999999999955,999.0000000001102,999.0000000001102
206,1000.0,31.0,0.75,,0.12,,0.0,inf,inf,0.0,0.0,0.08225108225108224,inf,inf,21.222222222222204,inf,inf,inf,inf,inf,inf,inf
207,1000.0,31.0,0.8,,0.02,,0.0,inf,inf,0.0,0.0,0.031991744066047476,inf,inf,5.024096385542172,inf,inf,inf,inf,inf,inf,inf
208,1000.0,31.0,0.8,,0.03,,0.0,inf,inf,0.0,0.0,0.04931794333683106,999.0000000001102,999.0000000001102,6.2992700729927,999.0000000001102,999.0000000001102,inf,inf,inf,inf,inf
209,1000.0,31.0,0.8,,0.04,,0.0,inf,inf,0.0,0.0,0.07874865156418553,inf,inf,6.194244604316546,inf,inf,inf,inf,inf,inf,inf
210,1000.0,31.0,0.8,,0.06,,0.0,inf,inf,0.0,0.0,0.09649122807017545,inf,inf,12.333333333333341,inf,inf,inf,inf,inf,inf,inf
211,1000.0,31.0,0.8,,0.07,,0.0,inf,inf,0.0,0.0,0.09409190371991247,inf,inf,17.181818181818166,inf,inf,inf,inf,inf,inf,inf
212,1000.0,31.0,0.8,,0.08,,0.0,inf,inf,0.0,0.0,0.1273957158962796,inf,inf,16.54385964912279,inf,inf,inf,inf,inf,inf,inf
213,1000.0,31.0,0.8,,0.1,,0.0,inf,inf,0.0,0.0,0.14678899082568808,inf,inf,22.80952380952379,inf,inf,inf,inf,inf,inf,inf
214,1000.0,31.0,0.8,,0.11,,0.0,inf,inf,0.0,0.0,0.1848341232227488,inf,inf,42.478260869565176,inf,inf,inf,inf,inf,inf,inf
215,1000.0,31.0,0.8,,0.12,,0.0,inf,inf,0.0,0.0,0.15473441108545036,inf,inf,37.461538461538595,inf,inf,inf,inf,inf,inf,inf
216,1000.0,31.0,0.9,,0.02,,0.0,inf,inf,0.0,0.0,0.3531799729364006,inf,inf,18.607843137254928,inf,inf,inf,inf,inf,inf,inf
217,1000.0,31.0,0.9,,0.03,,0.0,inf,inf,0.0,0.0,0.4705882352941177,inf,inf,23.390243902439067,inf,inf,inf,inf,inf,inf,inf
218,1000.0,31.0,0.9,,0.04,,0.0,inf,inf,0.0,0.0,0.4947683109118087,inf,inf,38.999999999999964,inf,inf,inf,inf,inf,inf,inf
219,1000.0,31.0,0.9,,0.06,,0.0,inf,inf,0.0,0.0,0.6722408026755854,inf,inf,54.55555555555551,inf,inf,inf,inf,inf,inf,inf
220,1000.0,31.0,0.9,,0.07,,0.0,inf,inf,0.0,0.0,0.6583747927031509,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
221,1000.0,31.0,0.9,,0.08,,0.0,inf,inf,0.0,0.0,0.6420361247947455,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
222,1000.0,31.0,0.9,,0.1,,0.0,inf,inf,0.0,0.0,0.6129032258064516,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
223,1000.0,31.0,0.9,,0.11,,0.0,inf,inf,0.0,0.0,0.5243902439024389,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
224,1000.0,31.0,0.9,,0.12,,0.0,inf,inf,0.0,0.0,0.5527950310559008,inf,inf,89.90909090909174,inf,inf,inf,inf,inf,inf,inf
225,1000.0,31.0,0.95,,0.02,,0.0,inf,inf,0.0,0.0,1.5445292620865139,inf,inf,70.42857142857136,inf,inf,inf,inf,inf,inf,inf
226,1000.0,31.0,0.95,,0.03,,0.0,inf,inf,0.0,0.0,1.6595744680851063,inf,inf,248.99999999999977,inf,inf,inf,inf,inf,inf,inf
227,1000.0,31.0,0.95,,0.04,,0.0,inf,inf,0.0,0.0,1.631578947368421,inf,inf,498.99999999999955,inf,inf,inf,inf,inf,inf,inf
228,1000.0,31.0,0.95,,0.06,,0.0,inf,inf,0.0,0.0,1.4449877750611244,inf,inf,248.99999999999977,inf,inf,inf,inf,inf,inf,inf
229,1000.0,31.0,0.95,,0.07,,0.0,inf,inf,0.0,0.0,1.2988505747126433,inf,inf,123.99999999999989,inf,inf,inf,inf,inf,inf,inf
230,1000.0,31.0,0.95,,0.08,,0.0,inf,inf,0.0,0.0,1.178649237472767,inf,inf,110.11111111111101,inf,inf,inf,inf,inf,inf,inf
231,1000.0,31.0,0.95,,0.1,,0.0,inf,inf,0.0,0.0,1.0876826722338206,inf,inf,332.33333333333303,inf,inf,inf,inf,inf,inf,inf
232,1000.0,31.0,0.95,,0.11,,0.0,inf,inf,0.0,0.0,1.012072434607646,inf,inf,141.85714285714272,inf,inf,inf,inf,inf,inf,inf
233,1000.0,31.0,0.95,,0.12,,0.0,inf,inf,0.0,0.0,0.8050541516245486,inf,inf,498.99999999999955,inf,inf,inf,inf,inf,inf,inf
234,1000.0,31.0,1.0,,0.02,,0.0,inf,inf,0.0,0.0,12.157894736842113,inf,inf,999.0000000001102,inf,inf,inf,inf,inf,inf,inf
235,1000.0,31.0,1.0,,0.03,,0.0,inf,inf,0.0,0.0,7.130081300813008,inf,inf,498.99999999999955,inf,inf,inf,inf,inf,inf,inf
236,1000.0,31.0,1.0,,0.04,,0.0,inf,inf,0.0,0.0,4.7803468208092506,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
237,1000.0,31.0,1.0,,0.06,,0.0,inf,inf,0.0,0.0,2.676470588235294,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
238,1000.0,31.0,1.0,,0.07,,0.0,inf,inf,0.0,0.0,2.52112676056338,inf,inf,498.99999999999955,inf,inf,inf,inf,inf,inf,inf
239,1000.0,31.0,1.0,,0.08,,0.0,inf,inf,0.0,0.0,1.906976744186046,inf,inf,498.99999999999955,inf,inf,inf,inf,inf,inf,inf
240,1000.0,31.0,1.0,,0.1,,0.0,inf,inf,0.0,0.0,1.5839793281653747,inf,inf,165.6666666666696,inf,inf,inf,inf,inf,inf,inf
241,1000.0,31.0,1.0,,0.11,,0.0,inf,inf,0.0,0.0,1.4271844660194173,inf,inf,332.33333333333303,inf,inf,inf,inf,inf,inf,inf
242,1000.0,31.0,1.0,,0.12,,0.0,inf,inf,0.0,0.0,1.309468822170901,inf,inf,98.99999999999991,inf,inf,inf,inf,inf,inf,inf
243,1000.0,41.0,0.5,,0.02,,0.0,inf,inf,0.0,0.0,0.0,1.5125628140703515,1.352941176470588,1.2321428571428574,1.352941176470588,1.4449877750611244,4.181347150259069,inf,4.181347150259069,8.433962264150946,10.494252873563209
244,1000.0,41.0,0.5,,0.03,,0.0,inf,inf,0.0,0.0,0.0,1.9325513196480941,1.5974025974025974,1.3201856148491877,1.5974025974025974,1.7397260273972603,4.747126436781608,inf,4.747126436781608,10.111111111111114,10.904761904761894
245,1000.0,41.0,0.5,,0.04,,0.0,inf,inf,0.0,0.0,0.0,2.246753246753247,1.8011204481792717,1.6041666666666665,1.8011204481792717,2.095975232198143,3.8309178743961336,inf,3.8309178743961336,8.259259259259261,9.101010101010091
246,1000.0,41.0,0.5,,0.06,,0.0,inf,inf,0.0,0.0,0.0,3.3103448275862073,2.6231884057971024,1.6109660574412532,2.6231884057971024,2.952569169960474,4.681818181818184,inf,4.681818181818184,9.989010989010993,10.764705882352946
247,1000.0,41.0,0.5,,0.07,,0.0,inf,inf,0.0,0.0,0.0,5.024096385542172,3.366812227074234,2.236245954692556,3.366812227074234,4.181347150259069,5.802721088435373,inf,5.802721088435373,12.888888888888877,12.333333333333341
248,1000.0,41.0,0.5,,0.08,,0.0,inf,inf,0.0,0.0,0.0,5.896551724137931,3.8309178743961336,2.311258278145695,3.8309178743961336,4.917159763313608,6.246376811594202,inf,6.246376811594202,14.624999999999986,12.513513513513502
249,1000.0,41.0,0.5,,0.1,,0.0,inf,inf,0.0,0.0,0.0,10.363636363636369,5.944444444444444,2.8022813688212924,5.944444444444444,8.174311926605496,7.19672131147541,inf,7.19672131147541,13.925373134328344,17.181818181818166
250,1000.0,41.0,0.5,,0.11,,0.0,inf,inf,0.0,0.0,0.0,11.987012987012976,6.092198581560289,2.861003861003861,6.092198581560289,9.101010101010091,7.19672131147541,inf,7.19672131147541,13.285714285714295,18.230769230769212
